Sample ID,Experiment ID,growth_qc,,Growth Well ID,16S Well ID,Media,Protocol,Initial OD,Final OD,Growth curve time,Growth curve OD,Notes,Data location,,Ai,Ac,Bfi,Bf,Bt,Bu,Bx,Ba,Csp,Dl,Ls,Mf,Pm,Bd,Bv,Rg,Bb,Bbi,Bc,Bl,Bt47,Bt61,Pg,Pj,Af,Ao,As,Bl.s,Col,Cs,Et,Eu.c,Eu.l,Im,Ld,Lsp,Mi,Pc,Va,Vp
2024930_WZY_DM_assembly_Plate2E3,2024930_WZY_DM_assembly_Plate2,low growth,,E3,Plate2_E3,Pyruvate,cycle 5,,-0.0085,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,-0.00270535632813,-0.000070581257414,0,0,0,0,0,-0.0000038780910667,-0.0000139611278401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000473127110138,0,0,0,0,0,0,-0.00144032302217,-0.00421858746236
2024930_WZY_DM_assembly_Plate2E4,2024930_WZY_DM_assembly_Plate2,,,E4,Plate2_E4,Pyruvate,cycle 5,,0.0595,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0000323516085184,0.0000485274127775,0,0,0.00748400543725,0.000210285455369,0.000102446760308,0.0000269596737653,0.000242637063888,0.00102985953783,0,0.0000107838695061,0,0.000183325781604,0,0,0,0,0.000258812868147,0,0,0,0,0,0,0,0,0,0,0,0,0.000948980516538,0,0.00012401449932,0,0,0.0000161758042592,0,0.0447099229724,0.00407091073856
2024930_WZY_DM_assembly_Plate2E5,2024930_WZY_DM_assembly_Plate2,,,E5,Plate2_E5,Pyruvate,cycle 5,,0.2005,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0000487537993921,0.000536291793313,0,0,0.00844659574468,0.000938510638298,0.00240112462006,0.0000365653495441,0.000597234042553,0.000024376899696,0,0,0,0.000158449848024,0,0,0,0,0.00147480243161,0,0,0,0,0,0,0,0,0,0.0000365653495441,0,0,0.00421720364742,0,0.000146261398176,0,0,0,0,0.113559787234,0.0678774772036
2024930_WZY_DM_assembly_Plate2E6,2024930_WZY_DM_assembly_Plate2,,,E6,Plate2_E6,Pyruvate,cycle 5,,0.1365,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0000599560761347,0,0,0,0.00935314787701,0.00286789897511,0.0059656295754,0.00000999267935578,0.00018986090776,0,0,0,0,0.000139897510981,0,0,0,0,0.000219838945827,0,0,0,0.0000199853587116,0,0,0,0,0,0.0000299780380673,0,0,0.000169875549048,0,0.000109919472914,0,0,0,0,0.0654920204978,0.0518719985359
2024930_WZY_DM_assembly_Plate2E7,2024930_WZY_DM_assembly_Plate2,,,E7,Plate2_E7,Acid_mix,cycle 5,,0.3265,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0270624441466,0.000583556747096,0,0,0.0134947497766,0.00474139857015,0,0,0.0010941689008,0.00547084450402,0,0.119483243968,0,0.00131300268097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568967828418,0,0.0044496201966,0,0.00547084450402,0,0,0.000145889186774,0,0.0429643655049,0.0945361930295
2024930_WZY_DM_assembly_Plate2E8,2024930_WZY_DM_assembly_Plate2,,,E8,Plate2_E8,Acid_mix,cycle 5,,0.2605,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0584646061617,0.000248213434969,0,0,0.0136413966968,0.00814967444815,0,0.000144791170399,0.00122038272193,0.0506458829601,0,0.0512147054153,0,0.000806693663649,0,0.000113764491027,0,0,0,0,0,0,0,0,0,0,0,0,0.0000517111322852,0.0183367675083,0,0.00977340400191,0,0.00912184373511,0,0,0.0000827378116563,0,0.0302303279339,0.00825309671272
2024930_WZY_DM_assembly_Plate2E9,2024930_WZY_DM_assembly_Plate2,,,E9,Plate2_E9,Acid_mix,cycle 5,,0.1185,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0457368421053,0.000730440967283,0,0.000430772878141,0.000655523944998,0.00250972024656,0,0.000149834044571,0.000486960644855,0.0070609293504,0,0,0,0.000430772878141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000374585111427,0.000224751066856,0,0.00110502607871,0,0,0,0,0.0158824087245,0.0430585585586
2024930_WZY_DM_assembly_Plate2F10,2024930_WZY_DM_assembly_Plate2,,,F10,Plate2_F10,Host_sugar_mix,cycle 5,,0.9255,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00174919000231,0.0000594962585821,0.0196932615907,0.000821048368433,0.168195923012,0.0338533711332,0.00113042891306,0.0558193898017,0.00279632415336,0.0257856784695,0.000190388027463,0,0.00931711409396,0.370316612667,0.000773451361568,0.0102214572244,0,0.00186818251948,0.00653268919232,0,0,0,0,0.000904343130448,0,0,0.0010114363959,0,0.00653268919232,0.0314854200417,0.0073894353159,0.00617571164082,0,0.00489059245545,0,0,0.0172777134922,0,0.0390771426367,0.10163150891
2024930_WZY_DM_assembly_Plate2F11,2024930_WZY_DM_assembly_Plate2,,,F11,Plate2_F11,Host_sugar_mix,cycle 5,,0.8325,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0512640234928,0.00075133292605,0.00290130099136,0.000127148649024,0.00683135014301,0.0161016425537,0.000219620393769,0.134974070423,0.00644990419594,0.00428837716253,0,0,0.00950147177251,0.271473924634,0.00153734275638,0.00486632556719,0,0.00382601843881,0.00640366832357,0,0,0,0,0.000184943489489,0,0,0.000959394351726,0,0.05388790925,0.0217539779512,0.0096979742301,0.00181475799061,0,0.0326194079587,0,0,0.183371469829,0,0.00505126905668,0.00164137346922
2024930_WZY_DM_assembly_Plate2F12,2024930_WZY_DM_assembly_Plate2,,,F12,Plate2_F12,Host_sugar_mix,cycle 5,,0.9485,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00162010287903,0.000599344417677,0.0040736690889,0,0.0179709677738,0.00248166047944,0.000121741834841,0.158414221397,0.0113594496663,0.0322896805023,0,0.0000280942695786,0.000243483669681,0.274696403183,0,0.000833463330832,0,0.00162946763556,0.00241610718376,0,0,0,0,0.000870922356937,0,0,0.000758545278622,0,0.0437146834643,0.036981423522,0.00173247995735,0.00305291062754,0,0.0422631462028,0,0,0.183699064018,0,0.000515061608941,0.126133905651
2024930_WZY_DM_assembly_Plate2F1,2024930_WZY_DM_assembly_Plate2,,,F1,Plate2_F1,Lactate,cycle 5,,0.1955,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0333290112681,0.001824377083,0,0.0000930804634185,0.00423826376766,0.00520009522298,0,0,0.0000992858276464,0.0154947944771,0,0.034470798286,0,0.00023580384066,0,0.00011790192033,0,0,0,0,0,0,0,0,0,0,0,0,0.0000124107284558,0,0,0.0027800031741,0,0.00118522456753,0,0,0,0,0.0495250119029,0.0468939374702
2024930_WZY_DM_assembly_Plate2F2,2024930_WZY_DM_assembly_Plate2,,,F2,Plate2_F2,Lactate,cycle 5,,0.1855,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0185004112688,0.0178900884228,0,0.00427225992186,0.0455071972034,0.0439050997327,0,0,0.000572177668106,0.000724758379601,0,0,0,0.00865895537734,0,0.00030516142299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152580711495,0,0.00907855233395,0,0,0,0,0.00621766399342,0.0297150935636
2024930_WZY_DM_assembly_Plate2F3,2024930_WZY_DM_assembly_Plate2,,,F3,Plate2_F3,Lactate,cycle 5,,0.2805,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.111187658956,0.00465405110815,0,0.000305740583747,0.0079832263534,0.000747365871382,0,0,0.0000679423519438,0.0745667312583,0,0,0,0.00659040813855,0,0.000305740583747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000679423519438,0,0.00995355455977,0,0.0013248758629,0,0,0,0,0.051941928061,0.0108028339591
2024930_WZY_DM_assembly_Plate2F4,2024930_WZY_DM_assembly_Plate2,,,F4,Plate2_F4,Lactate,cycle 5,,0.1965,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00916132956979,0.000669408214911,0,0.00219948413471,0.00367218220751,0.00292627019661,0.000114755693985,0.000172133540977,0.000133881642982,0.00485799104536,0,0,0,0.00545089546428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181696515476,0,0.000267763285965,0,0,0,0,0.152166050224,0.0128908896243
2024930_WZY_DM_assembly_Plate2F5,2024930_WZY_DM_assembly_Plate2,,,F5,Plate2_F5,Lactate,cycle 5,,0.2745,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0041919674392,0.00202211645195,0,0.000406269972081,0.000120034309933,0.00644491910256,0,0.0000554004507383,0.000480137239732,0.0173403410811,0,0.0256781089172,0,0.00420120084766,0,0.000138501126846,0,0,0,0,0,0,0,0,0,0,0,0,0.0000369336338256,0.0000277002253692,0,0.00141271149383,0,0.00216985098725,0,0,0,0,0.0861846345319,0.123589172189
2024930_WZY_DM_assembly_Plate2F6,2024930_WZY_DM_assembly_Plate2,,,F6,Plate2_F6,Lactate,cycle 5,,0.2185,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0107515873016,0.00184973544974,0,0.000520238095238,0.000115608465608,0.00111754850088,0.0000192680776014,0.0000770723104056,0.00119462081129,0.0224473104056,0,0,0,0.0014258377425,0,0.00026975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000751455026455,0,0.000231216931217,0,0,0,0,0.0068594356261,0.170869312169
2024930_WZY_DM_assembly_Plate2F7,2024930_WZY_DM_assembly_Plate2,,,F7,Plate2_F7,Host_sugar_mix,cycle 5,,1.0175,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0848085085253,0.000521211202526,0.0196358342829,0.000138280523119,0.16968083883,0.00286134313223,0.00165936627743,0.12686706148,0.00949880824195,0.0192741775301,0,0,0.00785007892784,0.265902808995,0.0027762474257,0.0000212739266337,0,0.00057439601911,0.00512701631872,0,0,0,0,0.000521211202526,0,0,0.000510574239209,0,0.00488236616243,0.0269008802283,0.000999874551784,0.00306344543525,0,0.0188699729241,0,0,0.146736908956,0,0.0710868258465,0.0267306888152
2024930_WZY_DM_assembly_Plate2F8,2024930_WZY_DM_assembly_Plate2,,,F8,Plate2_F8,Host_sugar_mix,cycle 5,,1.1495,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.1139589112,0.00109215377634,0.00282003885533,0.000423820868431,0.031753963527,0.0579004509487,0.00272223403954,0.002347315579,0.0086720270002,0.00370028219745,0.00202129952636,0,0.00350467256587,0.410421608667,0.00190719390794,0.00409150146062,0,0.0012225601974,0.00524885844749,0,0,0,0,0.000798739328966,0,0,0.000733536118438,0,0.0996794080944,0.00278743725006,0.0135133653819,0.007041946737,0,0.00381438781588,0,0,0.0418604611589,0,0.0842425480019,0.241219277348
2024930_WZY_DM_assembly_Plate2F9,2024930_WZY_DM_assembly_Plate2,,,F9,Plate2_F9,Host_sugar_mix,cycle 5,,0.9225,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00861696607042,0.000260045615294,0.000260045615294,0.0000118202552406,0.0890892637487,0.0302834939265,0.000851058377326,0.136937656963,0.000803777356363,0.00534275536877,0.0000118202552406,0.0052954743478,0.00737583927016,0.309300618882,0.0019503421147,0.00332149172262,0,0.00382976269797,0.00268319793962,0,0,0,0,0.00017730382861,0,0,0.000520091230588,0,0.0078841102455,0.027458452924,0.0146689367536,0.000342787401978,0,0.000319146891497,0,0,0.167362993952,0,0.0251889639178,0.0723517823279
2024930_WZY_DM_assembly_Plate2G10,2024930_WZY_DM_assembly_Plate2,,,G10,Plate2_G10,Master_mix,cycle 5,,0.7635,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.141213766431,0.000523290823195,0.00029902332754,0.0000373779159425,0.00452272782905,0.0102602379262,0.00114002643625,0.10041577118,0.0109517293712,0.00641031258414,0,0.0000747558318851,0.01298882579,0.0642152595893,0.00545717572761,0.00545717572761,0,0.00596177759283,0.0063729346682,0,0,0,0,0,0,0,0.00151380559567,0,0.000822314150736,0.0362192005483,0.00248563141018,0.0303321787874,0,0.048142755734,0,0,0.208905172203,0,0.000205578537684,0.0585711942819
2024930_WZY_DM_assembly_Plate2G11,2024930_WZY_DM_assembly_Plate2,,,G11,Plate2_G11,Master_mix,cycle 5,,0.9235,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0532191336305,0.0000577683947142,0.0176049182892,0.0000866525920713,0.0272233560091,0.0135466885605,0.000852083822035,0.126281710845,0.0109471107983,0.048568777856,0,0,0.00827532254281,0.0515005238877,0,0.00122757838768,0,0.00411599812339,0.00553132379389,0,0,0,0,0,0,0,0.00105427320353,0,0.0832153725858,0.045333747752,0.00132867307843,0.0138499726327,0,0.0417954335757,0,0,0.305941418406,0,0.00205077801235,0.05989138322
2024930_WZY_DM_assembly_Plate2G12,2024930_WZY_DM_assembly_Plate2,,,G12,Plate2_G12,Master_mix,cycle 5,,0.7395,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0310939682966,0.0000110379724163,0.0241510836468,0.000463594841483,0.00945954236074,0.00122521493821,0.000562936593229,0.0126164024718,0.00109275926921,0.00708637829124,0,0.0959751701594,0.00387432831811,0.38583232581,0,0.00035321511732,0,0.00649032778076,0.00261599946265,0,0,0,0,0.000540860648397,0,0,0.000143493641411,0,0.0440083960236,0.0202657173563,0.0129254656994,0.0289746775927,0,0.0403879410711,0,0,0,0,0.00812394769837,0.00122521493821
2024930_WZY_DM_assembly_Plate2G1,2024930_WZY_DM_assembly_Plate2,,,G1,Plate2_G1,Fucose,cycle 5,,0.2985,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.142995737151,0.000432156358079,0,0.000200072388,0.00538594868495,0.00299308292448,0.000920332984799,0,0.00197671519344,0.0517387195367,0,0.0153815651894,0,0.00027209844768,0,0.00411348829727,0,0,0.000488176626719,0,0,0,0,0,0,0,0,0,0.0000480173731199,0.00737866966943,0.00116842274592,0.0131887718169,0,0.0000320115820799,0,0,0,0,0.0117162390413,0.0380697739886
2024930_WZY_DM_assembly_Plate2G2,2024930_WZY_DM_assembly_Plate2,,,G2,Plate2_G2,Fucose,cycle 5,,0.3035,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.189788243341,0.0000244226281484,0,0.000219803653335,0.0138598414742,0.00350464713929,0.00594690995413,0.0000244226281484,0.0011356522089,0.0386976543011,0,0.0189397481291,0,0.00169737265631,0,0.000744890158526,0,0,0.00014653576889,0,0,0,0,0,0,0,0,0,0,0.00797398809045,0.000354128108152,0.0011356522089,0,0.00731457713044,0,0,0,0,0.00907300635713,0.00291850406373
2024930_WZY_DM_assembly_Plate2G3,2024930_WZY_DM_assembly_Plate2,,,G3,Plate2_G3,Fucose,cycle 5,,0.4515,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.131075188498,0.0034888540252,0,0.00139554161008,0.00272764951061,0.00361572144429,0.0207428230225,0,0.000338313117595,0.0094939118625,0,0.0397940804571,0,0.00759090057603,0,0.00452493794783,0,0,0.00143783074978,0,0,0,0,0,0,0,0,0,0,0.0348251065424,0.0271073385473,0.0343387814359,0,0.000866927363836,0,0,0,0,0.00458837165738,0.123547721632
2024930_WZY_DM_assembly_Plate2G4,2024930_WZY_DM_assembly_Plate2,,,G4,Plate2_G4,Fucose,cycle 5,,0.5215,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0628900810811,0.00132489189189,0,0.00487672972973,0.00473578378378,0.00335451351351,0.0237634864865,0.00033827027027,0.0080902972973,0.125385513514,0,0.00436932432432,0,0.021903,0,0.00459483783784,0,0,0.000930243243243,0,0,0,0,0,0,0,0,0,0,0.00155040540541,0.00473578378378,0.0343062432432,0,0.00118394594595,0,0,0,0,0.0540950540541,0.159071594595
2024930_WZY_DM_assembly_Plate2G5,2024930_WZY_DM_assembly_Plate2,,,G5,Plate2_G5,Fucose,cycle 5,,0.4815,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.1478140175,0.000706843599699,0,0.00107886654691,0.181863417744,0.00207402793069,0.000139508605204,0.000037202294721,0.0000279017210407,0.0544362577505,0,0,0.0000558034420815,0.00157179695196,0.00440847192444,0.000344121226169,0,0,0.000232514342006,0,0,0,0,0,0,0,0,0,0,0.000855652778583,0.00857512893319,0.0118582314423,0,0.000678941878658,0,0,0,0,0.0170665527033,0.0476747406849
2024930_WZY_DM_assembly_Plate2G6,2024930_WZY_DM_assembly_Plate2,,,G6,Plate2_G6,Fucose,cycle 5,,0.3945,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.147606303631,0.000347373055474,0,0.00107617534833,0.133166482501,0.00164831920441,0.00948124104353,0.0000340561819092,0.000102168545728,0.0197117180891,0,0,0.0000476786546729,0.00447498230287,0,0.00420934408398,0,0,0.00018390338231,0,0,0,0,0,0,0,0,0,0,0.00416847666569,0.0159723493154,0.00523784077764,0,0.0000408674182911,0,0,0,0,0.00145760458571,0.0455331152126
2024930_WZY_DM_assembly_Plate2G7,2024930_WZY_DM_assembly_Plate2,,,G7,Plate2_G7,Master_mix,cycle 5,,0.7845,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.094797078666,0.000549229887984,0.0548331148167,0.00005991598778,0.00026962194501,0.00556220086558,0.000768921843177,0.0979826120163,0.000788893839104,0.00387456720978,0,0,0.000249649949084,0.425862869145,0,0.00281605142566,0,0.00197722759674,0.00612141675153,0,0,0,0,0.000169761965377,0,0,0.00128819373727,0,0.0095066700611,0.0157079747963,0.00914717413442,0.00345515529532,0,0.00298581339104,0,0,0,0,0.0343817909878,0.0113440936864
2024930_WZY_DM_assembly_Plate2G8,2024930_WZY_DM_assembly_Plate2,,,G8,Plate2_G8,Master_mix,cycle 5,,0.7775,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0396132731978,0.000466038508209,0.00494455490417,0,0.015856676072,0.000556972851274,0.000863876259119,0.00639950439321,0.00421708015965,0.0188120422216,0,0,0.00537649303373,0.339651138141,0.00057970643704,0.00335320390053,0,0.00179595327554,0.00275076387772,0,0,0,0,0.00018186868613,0,0,0.000693374365872,0,0.00427391412406,0.00294399935673,0.00164818496806,0.00541059341238,0,0.0185733395711,0,0,0.167751129369,0,0.0316451513867,0.0991411675268
2024930_WZY_DM_assembly_Plate2G9,2024930_WZY_DM_assembly_Plate2,,,G9,Plate2_G9,Master_mix,cycle 5,,0.9205,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.15441001199,0.000662230215827,0.00467240207834,0,0.0642731215028,0.0199036970424,0.00581290967226,0.00938159472422,0.00610723421263,0.0539717625899,0,0,0.000882973621103,0.343145623501,0,0.0059232813749,0,0.00213385291767,0.00264892086331,0,0,0,0,0,0,0,0.000772601918465,0,0.0918292565947,0.0273721822542,0.0151577138289,0.00629118705036,0,0.0292852917666,0,0,0.0550386890488,0,0.0136493005596,0.00717416067146
2024930_WZY_DM_assembly_Plate2H10,2024930_WZY_DM_assembly_Plate2,low growth,,H10,Plate2_H10,blank,cycle 5,,0.0055,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0,0,0,0,0.00157142857143,0,0,0,0,0,0,0,0,0.00235714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157142857143,0,0,0,0,0,0,0,0,0,0
2024930_WZY_DM_assembly_Plate2H11,2024930_WZY_DM_assembly_Plate2,low growth,,H11,Plate2_H11,blank,cycle 5,,-0.0065,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139285714286,0,0,0,0,0,0,0,0,0,0
2024930_WZY_DM_assembly_Plate2H12,2024930_WZY_DM_assembly_Plate2,low growth,,H12,Plate2_H12,blank,cycle 5,,0.0015,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.00015,0,0,0,0,0,0,0.0002,0,0.0001,0,0,0,0,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015
2024930_WZY_DM_assembly_Plate2H1,2024930_WZY_DM_assembly_Plate2,,,H1,Plate2_H1,Sialic_acid,cycle 5,,0.6325,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.246948845037,0.000253921931937,0,0.102994642085,0.000312519300846,0.0013477394849,0.00185558334877,0.0514094249892,0.00144540176641,0.0432839231672,0,0.0347287073065,0,0.000488311407572,0.000625038601692,0,0,0,0,0,0,0,0.000332051757149,0,0,0,0.00148446667902,0,0.0849466524612,0.0193957291088,0.000234389475635,0.014961861528,0,0.00126960965969,0,0,0.00115241492187,0,0.0178721975171,0.00515656846396
2024930_WZY_DM_assembly_Plate2H2,2024930_WZY_DM_assembly_Plate2,,,H2,Plate2_H2,Sialic_acid,cycle 5,,0.5895,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0396104329093,0.000181421830119,0,0.00102805703734,0.00804303446861,0.000907109150595,0.0116109971276,0.0132437935987,0.00296322322528,0.00126995281083,0,0.205429985638,0,0.0239476815757,0.00961535699631,0,0,0,0,0,0,0,0.000967583093968,0,0,0,0.00332606688551,0,0.0113691013541,0.0195330837095,0.00114900492409,0.0434202913418,0,0.00441459786623,0,0,0,0,0.00768019080837,0.179789033648
2024930_WZY_DM_assembly_Plate2H3,2024930_WZY_DM_assembly_Plate2,,,H3,Plate2_H3,Sialic_acid,cycle 5,,0.5235,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.214916078883,0.0000627968907442,0,0.00428274794875,0.000401900100763,0.00332823520944,0.00415715416727,0.0544323448971,0.00140665035267,0.00541309198215,0,0.120959370951,0,0.000916834604865,0.00470976680582,0,0,0,0,0,0,0,0.00021350942853,0,0,0,0.000665647041889,0,0.00425762919246,0.0123458687203,0.00173319418454,0.00193414423492,0,0.00435810421765,0,0,0,0,0.00322776018425,0.0797771700014
2024930_WZY_DM_assembly_Plate2H4,2024930_WZY_DM_assembly_Plate2,,,H4,Plate2_H4,Sialic_acid,cycle 5,,0.6175,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0949819533773,0.000201090938696,0,0.0710018589378,0.00025136367337,0.00199415180873,0.00695439496323,0.0544453716519,0.00152493961844,0.000485969768515,0,0.0333978534017,0,0.00884800130261,0.000150818204022,0.0000837878911232,0,0,0,0,0,0,0.000234606095145,0,0,0,0.000787606176558,0,0.0629917365464,0.00021784851692,0.000871394067682,0.00361963689652,0,0.000284878829819,0,0,0.109276167603,0,0.0415085212624,0.123386048468
2024930_WZY_DM_assembly_Plate2H5,2024930_WZY_DM_assembly_Plate2,,,H5,Plate2_H5,Sialic_acid,cycle 5,,0.6445,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.0233701887353,0,0,0.133181341953,0.00378328875019,0.000790180561748,0.0100807883787,0.122549821667,0.00368750928816,0.000909904889285,0,0.000694401099718,0,0.0204728600089,0,0.00028733838609,0,0,0,0,0,0,0.000622566503195,0,0,0,0.00122118814088,0,0.13351657007,0.0283028310299,0.00426218606034,0.00282549412989,0,0.000335228117105,0,0,0,0,0.00711162505573,0.146494687175
2024930_WZY_DM_assembly_Plate2H6,2024930_WZY_DM_assembly_Plate2,,,H6,Plate2_H6,Sialic_acid,cycle 5,,0.6825,48 h,,"growth curve data NA, so 48 h label rather than 0: 0.05:48 was used",Ho lab/7_Shared data/16s rRNA/Raw reads/2024930_DM_assembly/Plate2,,0.014248999387,0.000147658024736,0,0.233668824145,0.00142736090578,0.00718602387048,0.00863799444705,0.00103360617315,0.000442974074208,0.00479888580392,0,0.0942796487939,0,0.017989669347,0.00140275123499,0,0,0,0,0,0,0,0.00071368045289,0,0,0,0.00423286337576,0,0.151620181733,0.00342074423971,0.00118126419789,0.0290640212022,0,0.00361762160603,0,0,0.000123048353947,0,0.0794646269787,0.0237975516533
